a0,acc_rollover,acc_slide,acc_upper,s,v0,v_slide,v_upper,vel_stairsend
3.0,3.0,3.0,3.0,5.14787488678,1.780131342416271,1.978140978812763,1.978140978812763,2.5
3.0000000000000044,3.0,3.0,3.0,5.248067606409999,1.9416549420617324,2.3895076810167994,2.3895076810167994,2.5
2.708309837407691,3.0,3.0,3.0,5.34910695751,2.091951247193097,2.5,2.5,2.5
-2.0000000000000044,3.0,3.0,3.0,5.45034079597,2.2191451556381505,2.5,2.5,2.5
-1.9999999999999956,3.0,3.0,3.0,5.5513373986,2.1261746897355986,2.5,2.5,2.5
-1.9999999999999978,3.0,3.0,3.0,5.65191284745,2.0293636972884554,2.16187912311376,2.16187912311376,2.5
-2.0,3.0,3.0,3.0,5.75237841857,1.9278108650467427,2.202489816382788,2.202489816382788,2.5
-2.0,3.0,3.0,3.0,5.85328566219,1.8201169624263904,2.223071492927173,2.223071492927173,2.5
-1.2822156083418146,3.0,3.0,3.0,5.95332806722,1.7066505608331983,1.7066505608331983,1.7066505608331983,2.5
3.0,3.0,3.0,3.0,6.054024292509999,1.629241416505359,1.629241416505359,1.629241416505359,2.5
3.000000000000002,3.0,3.0,3.0,6.1549998091900004,1.805624737683995,2.0292755641938665,2.0292755641938665,2.5
3.0000000000000067,3.0,3.0,3.0,6.256179718539999,1.966560487103407,2.0691404135644627,2.0691404135644627,2.5
3.0,3.0,3.0,3.0,6.35715594228,2.114998225029136,2.147279651239561,2.147279651239561,2.5
1.9629821574799182,3.0,3.0,3.0,6.458295584889999,2.2538978121326596,2.5,2.5,2.5
-2.0000000000000044,3.0,3.0,3.0,6.5589858802,2.3399491135035864,2.5,2.5,2.5
2.889867479583068,3.0,3.0,3.0,6.6601523156099995,2.2518206216628847,2.2518206216628847,2.2518206216628847,2.5
-1.1288395216625267,3.0,3.0,3.0,6.76119703095,2.3779629487937384,2.3779629487937384,2.3779629487937384,2.5
-2.0000000000000044,3.0,3.0,3.0,6.86146896842,2.3298768066093523,2.5,2.5,2.5
-1.9999999999999956,3.0,3.0,3.0,6.96201116068,2.241909267775168,2.3381010416997197,2.3381010416997197,2.5
2.9999999999999956,3.0,3.0,3.0,7.0632132187,2.149732293299841,2.149732293299841,2.149732293299841,2.5
3.0000000000000044,3.0,3.0,3.0,7.164079253860001,2.286163848856026,2.5,2.5,2.5
2.0743829165085637,3.0,3.0,3.0,7.26503362883,2.4150096052885996,2.5,2.5,2.5
0.0,3.0,3.0,3.0,7.365721067739999,2.5,2.5,2.5,2.5
0.0,3.0,3.0,3.0,7.46644189493,2.5,2.5,2.5,2.5
0.0,3.0,3.0,3.0,7.56800017541,2.5,2.5,2.5,2.5
-1.8917326821012665,3.0,3.0,3.0,7.668531218010001,2.5,2.5,2.5,2.5
-2.0,3.0,3.0,3.0,7.768694512070001,2.423022006949082,2.5,2.5,2.5
-2.0,3.0,3.0,3.0,7.869285069389999,2.338519492516486,2.5,2.5,2.5
-2.0,3.0,3.0,3.0,7.97058428523,2.2502170014288754,2.5,2.5,2.5
-2.0,3.0,3.0,3.0,8.070906357510001,2.1592101019584815,2.5,2.5,2.5
3.0,3.0,3.0,3.0,8.171922285539999,2.063522365345131,2.063522365345131,2.063522365345131,2.5
2.7778605650104007,3.0,2.7778605650104073,2.7778605650104073,8.27210480837,2.204363783330595,2.5,2.5,2.5
2.374166137349351,2.778601180102141,2.374166137349356,2.374166137349356,8.372269876910002,2.3271675653113677,2.5,2.5,2.5
-1.105110428699393,2.5098204083744706,1.9574418280947552,1.9574418280947552,8.47231105446,2.427084182552546,2.5,2.5,2.5
-1.9999999999999956,2.351773682480402,1.687427903102793,1.687427903102793,8.57329763714,2.3806585176879107,2.5,2.5,2.5
-2.0000000000000044,2.2570215038111767,1.5278311690768467,1.5278311690768467,8.67453017273,2.294036799068402,2.5,2.5,2.5
-1.9999999999999956,2.243347778622984,1.5065373063288598,1.5065373063288598,8.7760001587,2.203797833649901,2.5,2.5,2.5
-2.0,2.402755744360066,1.7096014280267662,1.7096014280267662,8.877455566919998,2.109716392959017,2.5,2.5,2.5
-2.000000000000002,2.5417460017592255,1.916030658908893,1.916030658908893,8.978002985689999,2.0121415416515815,2.5,2.5,2.5
-1.9999999999999978,2.5737227421944677,1.9675513244318532,1.9675513244318532,9.07924054525,1.9088644125238434,2.5,2.5,2.5
-2.000000000000002,2.6573705681003195,2.10272242926646,2.10272242926646,9.18067223277,1.799454527160939,2.5,2.5,2.5
-2.0,2.7876591108819206,2.318246998894773,2.318246998894773,9.28085196077,1.6844339355759834,2.393910903214629,2.393910903214629,2.5
-2.0,2.8662488768311727,2.4582948330407146,2.4582948330407146,9.381883111619999,1.5598695714449986,2.5,2.5,2.5
-1.9999999999999967,2.944656602523133,2.598162611623416,2.598162611623416,9.48273171614,1.4247100272827447,2.5,2.5,2.5
-2.0,3.0,2.8081663039677087,2.8081663039677087,9.58312172929,1.2760245331654099,2.3442495862305806,2.3442495862305806,2.5
-2.0,3.0,2.9949077394392236,2.9949077394392236,9.68396797168,1.1067310602309854,2.5,2.5,2.5
-1.9999999999999998,3.0,3.0,3.0,9.785522848300001,0.9047840257210528,2.5,2.5,2.5
-2.0000000000000004,3.0,3.0,3.0,9.88614350343,0.6450980643902116,2.5,2.5,2.5
3.0,3.0,3.0,3.0,9.9876813816,0.1,2.5,0.1,0.1
3.0,3.0,3.0,3.0,10.0879837502,0.7821855352791927,2.5,2.5,2.5
3.0,3.0,3.0,3.0,10.1885911844,1.1024784881348026,2.5,2.5,2.5
2.999999999999997,3.0,3.0,3.0,10.288714823200001,1.3476648877224664,2.5,2.5,2.5
1.5660357818134742,3.0,3.0,3.0,10.390563521799999,1.5579771632472648,2.5,2.5,2.5
-2.0,3.0,3.0,3.0,10.492583466000001,1.6573553051025687,1.9971266012139486,1.9971266012139486,2.5
3.0,3.0,3.0,3.0,10.5934533001,1.5307995528323204,1.5307995528323204,1.5307995528323204,2.5
3.000000000000002,3.0,3.0,3.0,10.69357324,1.7158283452465826,1.9983328286498316,1.9983328286498316,2.5
2.5472306205469137,3.0,3.0,3.0,10.794316648299999,1.8837535295658039,2.0529133362298464,2.0529133362298464,2.5
-1.9999999999999956,3.0,3.0,3.0,10.8948863451,2.0151614780279488,2.2014321873937424,2.2014321873937424,2.5
-2.000000000000002,3.0,3.0,3.0,10.9951658327,1.9130493543366276,2.5,2.5,2.5
-1.9999999999999978,3.0,3.0,3.0,11.0955475688,1.8050570317105727,2.31394307493691,2.31394307493691,2.5
3.000000000000002,3.0,3.0,3.0,11.196405129,1.689615532281763,1.689615532281763,1.689615532281763,2.5
2.4503318247682437,3.0,3.0,3.0,11.297508368699999,1.8604892058616673,1.885402905900364,1.885402905900364,2.5
-1.9999999999999978,3.0,3.0,3.0,11.399026673800002,1.989705292925039,2.5,2.5,2.5
-2.000000000000002,3.0,3.0,3.0,11.499812846600001,1.8856782497271154,2.5,2.5,2.5
2.999999999999998,3.0,3.0,3.0,11.600567186700001,1.775602743040773,1.775602743040773,1.775602743040773,2.5
2.9999999999999956,3.0,3.0,3.0,11.700782548,1.9375389722258252,2.5,2.5,2.5
-0.13464496466993472,3.0,3.0,3.0,11.802140068900002,2.0885886129857933,2.5,2.5,2.5
-1.9999999999999978,3.0,3.0,3.0,11.9028295899,2.0820873469426218,2.3994363971304127,2.3994363971304127,2.5
2.7846662488477048,3.0,2.7846662488477114,2.7846662488477114,12.0044852565,1.9820355834087746,1.9820355834087746,1.9820355834087746,2.5
2.414753373460109,2.873911208713492,2.414753373460105,2.414753373460105,12.1056855649,2.11945351924676,2.5,2.5,2.5
