x,y,z,tx,ty,tz,qx,qy,qz,nx,ny,nz,s,kappa,psi,theta,phi
0.285731553166,0.174024175959,1.2135220488,-0.0180494176016,0.95925794194,0.281954640589,0.918714618762,0.127181858232,-0.373882634273,1.61961893549e-12,-6.95496438219e-12,1,8.86678400305,3.24223890892,-0.144054542834,-0.1459085506,1.55796370732
0.301203526579,0.273254474608,1.23922660039,0.320583251246,0.918100951314,0.233060125753,0.946486308143,-0.320171684942,-0.0406664561975,-1.77636954489e-14,-1.72197586051e-11,1,8.96721325243,3.40477637474,-0.082961207181,-0.118633676508,1.21995616642
0.348838374266,0.361559191449,1.26129232176,0.575766911146,0.795769624353,0.187731640878,0.812064104015,-0.529873049033,-0.244512664046,4.0992849306e-13,-3.1762335817e-11,1,9.06754670513,2.07454524353,-0.04803770693,-0.0948016846362,0.93756579671
0.414727553116,0.437643327337,1.27911786568,0.698233829289,0.69377431653,0.176484326104,0.634585612573,-0.713946920155,0.295940695945,1.54542676399e-12,-1.92812484728e-11,1,9.16819549858,1.34925620841,-0.0364511721993,-0.0889706052077,0.777293850177
0.49137723635,0.504381017387,1.30173058819,0.765124668022,0.582625870296,0.274100962505,0.236142281505,-0.649949715233,0.722358768587,7.15871589438e-12,-5.82075576974e-12,1,9.26982764513,1.80516947946,-0.0464400245731,-0.139727739044,0.640883133704
0.57521842215,0.560806361273,1.33694212936,0.799363981246,0.486217360098,0.35300128077,0.599066101805,-0.59974218133,-0.530498936476,-4.08562420007e-12,-5.34782426675e-11,1,9.37088784437,0.598616119116,-0.0498097874682,-0.182213118304,0.532378260907
0.661732202747,0.612087358058,1.36953592137,0.830017744715,0.494480684588,0.257991077417,0.00617756370273,0.454388556887,-0.890782171508,-4.3601519964e-12,-2.67887309557e-11,1,9.47145809277,0.626123075497,-0.0356509339065,-0.13115493801,0.530148046678
0.747222390367,0.665655845864,1.39828703432,0.78512028141,0.527740426463,0.324154571146,-0.509672113513,0.253172467646,0.822276132655,-1.098111619e-11,-1.48826298507e-11,1,9.57234493565,1.49618335676,-0.0497044993012,-0.166503905463,0.579039538033
0.827811179962,0.725804673415,1.43754940402,0.714100960585,0.596797073096,0.36591402219,-0.34337995455,0.754115994438,-0.559820751442,-1.06581384343e-11,-3.03165478832e-11,1,9.6729055366,1.24406696394,-0.0668696171488,-0.189612096239,0.676446739127
0.901496377812,0.794212421809,1.47038200307,0.680278898791,0.686363792563,0.257148525406,-0.35648331393,0.616380513533,-0.702135819785,-5.62513100336e-12,1.94026166661e-11,1,9.77344969815,0.705844471389,-0.0537927040791,-0.130873418436,0.779119992008
